域名	解析IP	开放端口	WEB服务器	网站状态
csc.vip.com	221.228.213.117	80,443	Tengine	80:(403) 已禁止
crw.vip.com	183.6.216.43	80,443	nginx	80:正常访问
dds.vip.com	183.6.216.44	80,443	nginx	80:正常访问
dji.vip.com	183.6.216.44	80,443	nginx	80:正常访问
fds.vip.com	183.6.216.43	80,443	nginx	80:(404) 未找到
fzf.vip.com	183.6.216.41	80,443	nginx	80:正常访问
hdj.vip.com	183.6.216.43	80,443	nginx	80:正常访问
hzw.vip.com	183.6.216.44	80,443	nginx	80:正常访问
ics.vip.com	221.228.212.24	80,443	nginx	80:正常访问
jbb.vip.com	183.6.216.42	80,443	nginx	80:正常访问
jhm.vip.com	183.6.216.41	80,443	nginx	80:正常访问
kml.vip.com	183.6.216.41	80,443	nginx	80:正常访问
kkc.vip.com	183.6.216.41	80,443	nginx	80:正常访问
lxq.vip.com	183.6.216.44	80,443	nginx	80:正常访问
lxj.vip.com	183.6.216.41	80,443	nginx	80:正常访问
mar.vip.com	36.25.241.254	80,443	vipshop/Vbib	80:正常访问
miz.vip.com	183.6.216.44	80,443	nginx	80:正常访问
mjn.vip.com	183.6.216.42	80,443	nginx	80:正常访问
mdp.vip.com	183.6.216.41	80,443	nginx	80:(405) 不允许的方法
mst.vip.com	183.6.216.41	80,443	nginx	80:正常访问
mpw.vip.com	183.6.216.41	80,443	nginx	80:正常访问
mbx.vip.com	183.6.216.44	80,443	nginx	80:正常访问
mjr.vip.com	183.6.216.44	80,443	nginx	80:正常访问
mtm.vip.com	183.6.216.44	80,443	nginx	80:正常访问
mtj.vip.com	183.240.49.133	80	nginx	80:正常访问
mlq.vip.com	183.6.216.42	80,443	nginx	80:正常访问
mzt.vip.com	183.6.216.44	80,443	nginx	80:正常访问
mlc.vip.com	183.6.216.44	80,443	nginx	80:正常访问
mkt.vip.com	221.228.212.101	-	端口未开放	端口未开放
ods.vip.com	14.17.85.150	80	PHENAS-CACHE/0.1.0	80:(404) 未找到
osf.vip.com	183.6.216.43	80,443	nginx	80:正常访问
ota.vip.com	183.6.216.43	80,443	nginx	80:正常访问
otv.vip.com	183.6.216.44	80,443	nginx	80:正常访问
pls.vip.com	183.6.216.42	80,443	nginx	80:正常访问
pjd.vip.com	103.229.214.135	80,443	-	80:(503) 服务器不可用
pdo.vip.com	202.108.35.250,202.108.35.226	80,443	nginx	80:(404) 未找到
mcp.vip.com	183.240.49.131	80,443	nginx	80:尝试自动重定向的次数太多
pms.vip.com	14.17.85.85,14.17.85.86	-	端口未开放	端口未开放
shp.vip.com	183.240.49.132	80	nginx	80:正常访问
seo.vip.com	64.125.34.249,64.125.34.252,64.125.34.253,64.125.34.251,64.125.34.243	80,443	vipshop/Vbib	80:正常访问
skj.vip.com	183.6.216.41	80,443	nginx	80:正常访问
tjr.vip.com	120.83.182.132	80,443	nginx	80:正常访问
txz.vip.com	183.6.216.41	80,443	nginx	80:正常访问
uls.vip.com	183.6.216.42	80,443	nginx	80:(404) 未找到
tqt.vip.com	183.61.89.138	-	端口未开放	端口未开放
vca.vip.com	221.228.213.115	80,443	nginx	80:(403) 已禁止
vdo.vip.com	183.6.216.42	80,443	nginx	80:(404) 未找到
vcc.vip.com	183.61.170.30,183.61.170.160	443	vipshop/Vbib	443:正常访问
vfs.vip.com	163.171.140.176,163.171.132.128	80,443	vipshop/Vbib	80:(405) 不允许的方法
vto.vip.com	183.6.216.41	80,443	nginx	80:(405) 不允许的方法
wpc.vip.com	221.228.212.24	80,443	nginx	80:正常访问
wjr.vip.com	183.6.216.43	80,443	nginx	80:正常访问
wxk.vip.com	183.6.216.43	80,443	nginx	80:正常访问
xhl.vip.com	183.6.216.43	80,443	nginx	80:正常访问
xtq.vip.com	120.83.182.131	80,443	nginx	80:正常访问
yos.vip.com	183.6.216.43	80,443	nginx	80:正常访问
zek.vip.com	120.83.182.131	80,443	nginx	80:正常访问
zsg.vip.com	183.6.216.44	80,443	nginx	80:正常访问
ztg.vip.com	183.6.216.43	80,443	nginx	80:正常访问
uas.vip.com	183.57.77.79	80,443	获取失败	80:-
ds1.vip.com	106.48.12.40,106.48.12.36	80,443	JSP3/2.0.14	80:(403) 已禁止
fp2.vip.com	183.6.216.44	80,443	nginx	80:(404) 未找到
3myf.vip.com	183.6.216.42	80,443	nginx	80:正常访问
0727.vip.com	183.6.216.43	80,443	nginx	80:正常访问
aag1.vip.com	183.6.216.44	80,443	nginx	80:正常访问
aajj.vip.com	183.6.216.42	80,443	nginx	80:正常访问
adsj.vip.com	183.6.216.41	80,443	nginx	80:正常访问
aing.vip.com	183.6.216.44	80,443	nginx	80:正常访问
aipu.vip.com	183.6.216.41	80,443	nginx	80:正常访问
aols.vip.com	120.83.182.132	80,443	nginx	80:正常访问
anpo.vip.com	183.6.216.41	80,443	nginx	80:正常访问
aupu.vip.com	183.6.216.42	80,443	nginx	80:(404) 未找到
bans.vip.com	183.6.216.41	80,443	nginx	80:(404) 未找到
bair.vip.com	183.6.216.41	80,443	nginx	80:正常访问
berz.vip.com	183.6.216.41	80,443	nginx	80:正常访问
bjhs.vip.com	183.6.216.42	80,443	获取失败	80:-
cpai.vip.com	183.6.216.44	80,443	nginx	80:正常访问
curb.vip.com	183.6.216.44	80,443	nginx	80:正常访问
czsy.vip.com	183.6.216.42	80,443	nginx	80:正常访问
cybb.vip.com	183.6.216.43	80,443	nginx	80:正常访问
daqi.vip.com	183.6.216.42	80,443	获取失败	80:-
demy.vip.com	183.6.216.42	80,443	nginx	80:(404) 未找到
deli.vip.com	183.6.216.41	80,443	nginx	80:正常访问
dadi.vip.com	183.240.49.131	80,443	获取失败	80:-
dryp.vip.com	183.240.49.134	80,443	nginx	80:正常访问
dsdt.vip.com	183.6.216.41	80,443	nginx	80:正常访问
drmm.vip.com	183.6.216.42	80,443	nginx	80:正常访问
duka.vip.com	183.6.216.44	80,443	nginx	80:正常访问
dypg.vip.com	183.6.216.42	80,443	nginx	80:正常访问
eben.vip.com	183.6.216.43	80,443	nginx	80:正常访问
elle.vip.com	183.6.216.42	80,443	nginx	80:正常访问
eria.vip.com	183.6.216.43	80,443	nginx	80:正常访问
fymm.vip.com	183.6.216.43	80,443	nginx	80:正常访问
gbss.vip.com	183.6.216.44	80,443	nginx	80:正常访问
