域名	解析IP	开放端口	WEB服务器	网站状态
dawa.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
gongyi.meituan.com	101.236.12.12,103.37.152.46	80,443	Tengine	80:(404) 未找到
dianjiang.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
dongxing.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
daoxian.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
dandong.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
hainnu.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
donghai.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
hongxin.meituan.com	103.37.152.58,103.37.142.170,101.236.12.14	80,443	Tengine	80:正常访问
fanchang.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
fangcheng.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
hk.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
hk02.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
dxal.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
hk03.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
fengjie.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
fengxin.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
erds.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
host5.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
fuan.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
fenyi.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
fengdu.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
fenyang.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
gaoping.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
gaozhou.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
ipos.meituan.com	101.236.12.12,103.37.152.46	80,443	Tengine	80:正常访问
imd.test.meituan.com	10.32.158.174	-	端口未开放	端口未开放
haidong.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
haining.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
haiyang.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
jiudian.meituan.com	119.28.38.54	80,443	Tengine	80:正常访问
gujiao.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
guanxian.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
guanyun.meituan.com	119.28.38.158	80,443	Tengine	80:尝试自动重定向的次数太多
