域名	解析IP	开放端口	WEB服务器	网站状态
old.kan.sogou.com	220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36	80,443	nginx	80:正常访问
open.wan.sogou.com	220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36	80,443	nginx	80:正常访问
open.sogou.com	106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43	80,443	nginx	80:正常访问
openspeech.sogou.com	36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35	80,443	nginx	80:正常访问
open.wenwen.sogou.com	183.3.226.90	80,443	nginx	80:正常访问
p.sogou.com	36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40	80,443	nginx	80:正常访问
page.mobi.sogou.com	180.149.156.125,180.149.156.126,180.149.156.127,180.149.156.128,180.149.156.123,180.149.156.124	80,443	nginx	80:正常访问
pbd.sogou.com	180.149.156.128,180.149.156.123,180.149.156.124,180.149.156.125,180.149.156.126,180.149.156.127	80,443	nginx	80:正常访问
pcweixin.sogou.com	220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36	80,443	nginx	80:正常访问
pb.pbd.sogou.com	180.149.156.124,180.149.156.125,180.149.156.126,180.149.156.127,180.149.156.128,180.149.156.123	80,443	nginx	80:(504) 网关超时
pinyin.sogou.com	106.39.246.42,36.110.170.48,36.110.165.43,36.110.164.37,220.181.125.61,218.30.103.50	80,443	nginx	80:正常访问
play.sogou.com	36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35	80,443	nginx	80:正常访问
player.mbox.sogou.com	36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41	80,443	nginx	80:正常访问
q.sogou.com	183.36.114.45,183.36.114.44	80,443	nginx	80:正常访问
pop3.mail.sogou.com	220.181.26.193	-	端口未开放	端口未开放
pop.sogou.com	61.135.130.245	-	端口未开放	端口未开放
qq.123.sogou.com	36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35	80,443	nginx	80:正常访问
pop3.sogou.com	61.135.130.245	-	端口未开放	端口未开放
s.i.sogou.com	106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36	80,443	nginx	80:(504) 网关超时
s.sogou.com	106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36	80,443	nginx	80:正常访问
s1.sxd.wan.sogou.com	115.182.66.67	80,443	nginx	80:正常访问
mt.sogou.com	36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40	80,443	获取失败	80:-
s.shouji.sogou.com	220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36	80,443	获取失败	80:-
s3.sxd.wan.sogou.com	115.182.66.67	80,443	nginx	80:正常访问
s4.sxd.wan.sogou.com	115.182.66.67	80,443	nginx	80:正常访问
s65.ly.wan.sogou.com	183.61.189.79	-	端口未开放	端口未开放
safe.ie.sogou.com	36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41	80,443	nginx	80:正常访问
sbs.m.sogou.com	106.120.173.5	80,443	nginx/1.4.1	80:正常访问
scholar.sogou.com	106.39.246.42,36.110.170.48,36.110.165.43,36.110.164.37,220.181.125.61,218.30.103.50	80,443	nginx	80:正常访问
sec.sogou.com	36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40	80,443	nginx	80:正常访问
sext.ie.sogou.com	36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41	80,443	nginx	80:正常访问
shipin.sogou.com	118.184.170.37,118.184.170.54	80,443	nginx	80:正常访问
shouji.sogou.com	36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35	80,443	nginx	80:正常访问
shouyou.sogou.com	36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41	80,443	nginx	80:正常访问
skin.ie.sogou.com	220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36,220.181.124.50	80,443	nginx	80:正常访问
so.ie.sogou.com	218.30.103.50,106.39.246.42,36.110.170.48,36.110.165.43,36.110.164.37,220.181.125.61	80,443	nginx	80:正常访问
special.map.sogou.com	36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40	80,443	nginx	80:(403) 已禁止
smtp.mail.sogou.com	220.181.26.193	-	端口未开放	端口未开放
support.union.sogou.com	180.149.156.125,180.149.156.126,180.149.156.127,180.149.156.128,180.149.156.123,180.149.156.124	80,443	nginx	80:正常访问
sogoumx.mail.sogou.com	61.135.130.245	-	端口未开放	端口未开放
task.www.sogou.com	106.120.173.5	80,443	nginx/1.4.1	80:正常访问
tb.sogou.com	106.39.246.45,106.39.246.58,106.39.246.44,106.39.246.48,106.39.246.59,36.110.171.41,36.110.171.32,36.110.170.41,36.110.170.52,36.110.171.36,36.110.170.60,106.39.246.33	80	nginx/1.4.1	80:(403) 已禁止
stu.sogou.com	220.181.19.119	-	端口未开放	端口未开放
tianqi.sogou.com	220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36,220.181.124.50	80,443	nginx	80:正常访问
ting.mbox.sogou.com	36.110.171.40,36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43	80,443	nginx	80:正常访问
t.cp.sogou.com	36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40	80,443	nginx	80:(504) 网关超时
top.sogou.com	106.39.246.42,36.110.170.48,36.110.165.43,36.110.164.37,220.181.125.61,218.30.103.50	80,443	nginx	80:正常访问
toutiao.sogou.com	220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36	80,443	nginx	80:正常访问
union.123.sogou.com	220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36,220.181.124.50	80,443	nginx	80:正常访问
union.sogou.com	180.149.156.124,180.149.156.125,180.149.156.126,180.149.156.127,180.149.156.128,180.149.156.123	80,443	nginx	80:正常访问
ued.sogou.com	220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36,220.181.124.50	80,443	nginx	80:(504) 网关超时
v.qq.123.sogou.com	36.110.171.40,36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43,106.39.246.41,36.110.171.43	80,443	nginx	80:正常访问
tongji.sogou.com	180.149.156.126,180.149.156.127,180.149.156.128,180.149.156.123,180.149.156.124,180.149.156.125	80,443	获取失败	80:-
vib.www.sogou.com	106.39.246.41,36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36,106.39.246.43	80,443	nginx	80:正常访问
vinci.ie.sogou.com	106.39.246.41,106.39.246.43,36.110.171.43,36.110.171.40,36.110.147.35,36.110.147.36,220.181.124.50,220.181.124.36	80,443	nginx	80:正常访问
